content	geometry	method	quality	cpu_sha256	nvdec_sha256	cpu_bytes	nvdec_bytes	nvdec_selected	decline_reason	cpu_json	nvdec_json
photo	tiny-17x13	6	25	0e2acb1968be7a1e4e5707e4d2678524f52366a35adc3ba109fa5896e6255133	0e2acb1968be7a1e4e5707e4d2678524f52366a35adc3ba109fa5896e6255133	92	92	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":25,"parse_ns":120,"decode_ns":58059,"device_handoff_ns":0,"webp_encode_ns":135571355,"metadata_ns":110,"total_ns":135630255,"images_per_second":7.372986,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":92}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":25,"parse_ns":230,"decode_ns":48070,"device_handoff_ns":0,"webp_encode_ns":2688802,"metadata_ns":80,"total_ns":136009363,"images_per_second":7.352435,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":92}
photo	tiny-17x13	6	75	2344a55db92a9a29f0b3179dde67c82b38446a3c003fb7777d6d09d50ada2974	2344a55db92a9a29f0b3179dde67c82b38446a3c003fb7777d6d09d50ada2974	104	104	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":75,"parse_ns":180,"decode_ns":61605,"device_handoff_ns":0,"webp_encode_ns":138501188,"metadata_ns":130,"total_ns":138564305,"images_per_second":7.216866,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":104}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":75,"parse_ns":190,"decode_ns":40095,"device_handoff_ns":0,"webp_encode_ns":2695104,"metadata_ns":80,"total_ns":134777562,"images_per_second":7.419633,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":104}
photo	tiny-17x13	6	98	ac3baa5d69ec28332b5d82c072492289da91366859d2bd804ad107cb4d553960	ac3baa5d69ec28332b5d82c072492289da91366859d2bd804ad107cb4d553960	148	148	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":98,"parse_ns":140,"decode_ns":50334,"device_handoff_ns":0,"webp_encode_ns":130619807,"metadata_ns":40,"total_ns":130670911,"images_per_second":7.652813,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":148}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":98,"parse_ns":140,"decode_ns":38602,"device_handoff_ns":0,"webp_encode_ns":2855464,"metadata_ns":40,"total_ns":131048687,"images_per_second":7.630752,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":148}
photo	odd-257x255	0	25	8df2a5d03819ea6ca78862ff770a5611fa4085862bca49053fdfcad96379677a	8df2a5d03819ea6ca78862ff770a5611fa4085862bca49053fdfcad96379677a	824	824	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":25,"parse_ns":181,"decode_ns":374470,"device_handoff_ns":0,"webp_encode_ns":130267979,"metadata_ns":40,"total_ns":130643411,"images_per_second":7.654424,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":824}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":25,"parse_ns":211,"decode_ns":357258,"device_handoff_ns":0,"webp_encode_ns":1754347,"metadata_ns":60,"total_ns":130854224,"images_per_second":7.642092,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":824}
photo	odd-257x255	0	75	5990f929ae5f98544975fffc4efd215c3b1cb28c6b1cb39a05d1664f598d8b31	5990f929ae5f98544975fffc4efd215c3b1cb28c6b1cb39a05d1664f598d8b31	1074	1074	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":75,"parse_ns":120,"decode_ns":358640,"device_handoff_ns":0,"webp_encode_ns":132889074,"metadata_ns":131,"total_ns":133248817,"images_per_second":7.504757,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":1074}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":75,"parse_ns":150,"decode_ns":357728,"device_handoff_ns":0,"webp_encode_ns":1777210,"metadata_ns":40,"total_ns":134605350,"images_per_second":7.429125,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":1074}
photo	odd-257x255	0	98	e58df72a25247e4b430d1b8f0ac9c5e21e025cd94a4a269a20f5a0123cc75f5b	e58df72a25247e4b430d1b8f0ac9c5e21e025cd94a4a269a20f5a0123cc75f5b	4564	4564	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":98,"parse_ns":180,"decode_ns":364871,"device_handoff_ns":0,"webp_encode_ns":135272858,"metadata_ns":150,"total_ns":135638801,"images_per_second":7.372522,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4564}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":98,"parse_ns":320,"decode_ns":348171,"device_handoff_ns":0,"webp_encode_ns":2436621,"metadata_ns":40,"total_ns":129862211,"images_per_second":7.700470,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4564}
photo	odd-257x255	1	25	a794a1e40b8d0b105c65c6c86e1380a54e7d96484f4e152854689aac4366d7f3	a794a1e40b8d0b105c65c6c86e1380a54e7d96484f4e152854689aac4366d7f3	580	580	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":25,"parse_ns":150,"decode_ns":360974,"device_handoff_ns":0,"webp_encode_ns":132114749,"metadata_ns":40,"total_ns":132476604,"images_per_second":7.548503,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":580}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":25,"parse_ns":210,"decode_ns":344093,"device_handoff_ns":0,"webp_encode_ns":1900119,"metadata_ns":40,"total_ns":132324641,"images_per_second":7.557171,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":580}
photo	odd-257x255	1	75	07548d123efb3caaad0631892e9fc02efa3ec5894695f30fbc00467c5c3c1a4e	07548d123efb3caaad0631892e9fc02efa3ec5894695f30fbc00467c5c3c1a4e	876	876	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":75,"parse_ns":190,"decode_ns":359582,"device_handoff_ns":0,"webp_encode_ns":129576397,"metadata_ns":40,"total_ns":129936950,"images_per_second":7.696040,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":876}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":75,"parse_ns":181,"decode_ns":343712,"device_handoff_ns":0,"webp_encode_ns":1892745,"metadata_ns":50,"total_ns":129206707,"images_per_second":7.739536,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":876}
photo	odd-257x255	1	98	b2d28644c7ca039cf1b18827128ca1911b8e3b48b42f1b8b6ee53523e6956592	b2d28644c7ca039cf1b18827128ca1911b8e3b48b42f1b8b6ee53523e6956592	4500	4500	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":98,"parse_ns":200,"decode_ns":363169,"device_handoff_ns":0,"webp_encode_ns":136181625,"metadata_ns":80,"total_ns":136546116,"images_per_second":7.323533,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4500}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":98,"parse_ns":150,"decode_ns":356436,"device_handoff_ns":0,"webp_encode_ns":2953857,"metadata_ns":50,"total_ns":133559327,"images_per_second":7.487309,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4500}
photo	odd-257x255	2	25	84f3572f4c420590e346f74a30be4eccd6f30651a365912e3d20a60453a4a006	84f3572f4c420590e346f74a30be4eccd6f30651a365912e3d20a60453a4a006	510	510	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":25,"parse_ns":180,"decode_ns":359982,"device_handoff_ns":0,"webp_encode_ns":137032515,"metadata_ns":80,"total_ns":137393559,"images_per_second":7.278362,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":510}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":25,"parse_ns":160,"decode_ns":356696,"device_handoff_ns":0,"webp_encode_ns":1967315,"metadata_ns":40,"total_ns":129919358,"images_per_second":7.697082,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":510}
photo	odd-257x255	2	75	26e9f37efe1769d3679d6314427acccddac304012106954a6021c83a1008a0ec	26e9f37efe1769d3679d6314427acccddac304012106954a6021c83a1008a0ec	858	858	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":75,"parse_ns":151,"decode_ns":352629,"device_handoff_ns":0,"webp_encode_ns":131037015,"metadata_ns":90,"total_ns":131390546,"images_per_second":7.610898,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":858}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":75,"parse_ns":180,"decode_ns":376002,"device_handoff_ns":0,"webp_encode_ns":1999615,"metadata_ns":40,"total_ns":134995920,"images_per_second":7.407631,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":858}
photo	odd-257x255	2	98	bdf629abdc94b4ea3b110880e6ffe85ce2ac171d4a4f8fc0b5b5d1f84d26ffd5	bdf629abdc94b4ea3b110880e6ffe85ce2ac171d4a4f8fc0b5b5d1f84d26ffd5	4538	4538	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":98,"parse_ns":150,"decode_ns":369540,"device_handoff_ns":0,"webp_encode_ns":137373692,"metadata_ns":130,"total_ns":137744404,"images_per_second":7.259823,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4538}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":98,"parse_ns":130,"decode_ns":356587,"device_handoff_ns":0,"webp_encode_ns":2988803,"metadata_ns":40,"total_ns":131725862,"images_per_second":7.591524,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4538}
photo	odd-257x255	3	25	3f520d6cbaf23eff55272bf75272241335b2d79e7860aab215ac37d5d4f34391	3f520d6cbaf23eff55272bf75272241335b2d79e7860aab215ac37d5d4f34391	562	562	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":25,"parse_ns":181,"decode_ns":357127,"device_handoff_ns":0,"webp_encode_ns":135279370,"metadata_ns":40,"total_ns":135637609,"images_per_second":7.372586,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":562}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":25,"parse_ns":121,"decode_ns":345064,"device_handoff_ns":0,"webp_encode_ns":5987845,"metadata_ns":41,"total_ns":137320553,"images_per_second":7.282231,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":562}
photo	odd-257x255	3	75	aef562cfc981b0f11b5b4ecd87414679de240e7aeb26a474b89a919cd172d002	aef562cfc981b0f11b5b4ecd87414679de240e7aeb26a474b89a919cd172d002	896	896	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":75,"parse_ns":140,"decode_ns":362998,"device_handoff_ns":0,"webp_encode_ns":134620990,"metadata_ns":80,"total_ns":134985010,"images_per_second":7.408230,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":896}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":75,"parse_ns":180,"decode_ns":348581,"device_handoff_ns":0,"webp_encode_ns":6188019,"metadata_ns":50,"total_ns":133876449,"images_per_second":7.469574,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":896}
photo	odd-257x255	3	98	5c4eef0614d5393edcf9120056ffc8089d17fefe5cf13cfcbc66592780a026c7	5c4eef0614d5393edcf9120056ffc8089d17fefe5cf13cfcbc66592780a026c7	3954	3954	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":98,"parse_ns":140,"decode_ns":353821,"device_handoff_ns":0,"webp_encode_ns":134548685,"metadata_ns":40,"total_ns":134903538,"images_per_second":7.412704,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":3954}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":98,"parse_ns":140,"decode_ns":358640,"device_handoff_ns":0,"webp_encode_ns":7203556,"metadata_ns":40,"total_ns":137506910,"images_per_second":7.272362,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":3954}
